NAME,SEASON,AGE,GP,TEAM,POS,MpG,PpG,RpG,ApG,SpG,BpG,TOpG,FPpG
ANTHONY DAVIS,2024,32.1,51,Lal,F-C,33.470588235294116,24.69411764705882,11.582352941176472,3.576470588235294,1.1764705882352942,2.1176470588235294,2.2,51.64000000000001
ANTHONY EDWARDS,2020,19.78,72,Min,G,32.1,19.3,4.7,2.9,1.14,0.49,2.24,31.939999999999998
ANTHONY EDWARDS,2021,20.68,72,Min,G,34.3,21.3,4.8,3.7999999999999994,1.46,0.64,2.65,36.41000000000001
ANTHONY EDWARDS,2022,21.7,79,Min,G,36.0,24.6,5.8,4.4,1.6,0.7,3.3,39.66000000000001
ANTHONY EDWARDS,2023,22.7,79,Min,G,35.1,25.9,5.4,5.1,1.3,0.5,3.1,42.32999999999999
ANTHONY EDWARDS,2024,23.7,79,Min,G,36.3,27.6,5.7,4.5,1.2,0.6,3.2,43.38999999999999
ANTHONY GILL,2020,28.58,26,Was,F,8.4,3.1000000000000005,2.0,0.4,0.38,0.15,0.31,7.380000000000001
ANTHONY GILL,2021,29.480000000000004,44,Was,F,10.5,4.1,1.9,0.6,0.11,0.25,0.41,7.949999999999999
ANTHONY GILL,2022,30.5,59,Was,F,10.6,3.3,1.7,0.6,0.1,0.2,0.3,8.94
ANTHONY GILL,2023,31.5,50,Was,F,9.3,3.8,1.9,0.7,0.3,0.2,0.5,8.129999999999999
ANTHONY GILL,2024,32.5,51,Was,F,7.8,2.5,1.3,0.3,0.2,0.0,0.2,4.910000000000001
ANTHONY LAMB,2020,23.320000000000004,24,Hou,F,17.3,5.5,2.9,1.0,0.25,0.21,0.79,11.07
ANTHONY LAMB,2021,24.22,2,San,F,3.9,0.0,0.5,1.0,0.0,0.0,0.0,2.1
ANTHONY LAMB,2022,25.2,62,Gol,F,19.2,6.7,3.5,1.5,0.5,0.3,0.9,14.65
ANTHONY TOLLIVER,2020,35.96,11,Phi,F,9.0,1.5,0.9,0.2,0.27,0.18,0.27,3.9600000000000004
ANTON WATSON,2024,24.5,9,Nyk,F,2.5,0.8999999999999999,0.3,0.2,0.1,0.0,0.2,1.6600000000000001
ANTONIO REEVES,2024,22.4,44,Nor,G,15.0,6.9,1.4,0.9,0.5,0.1,0.7,11.030000000000001
ANZEJS PASECNIKS,2020,25.41,1,Was,C-F,6.3,0.0,1.0,1.0,0.0,0.0,5.0,-2.3
ARIEL HUKPORTI,2024,23.0,25,Nyk,C,8.7,1.9,2.0,0.4,0.0,0.6,0.8,5.9
ARMEL TRAORE,2024,22.2,9,Lal,F,7.400000000000001,1.6,1.7,0.1,0.4,0.2,0.3,5.29
ARMONI BROOKS,2020,22.95,20,Hou,G,26.0,11.2,3.4,1.5,0.6,0.25,1.1,18.98
ARMONI BROOKS,2021,23.85,54,Hou,G,15.596296296296297,5.333333333333333,1.9277777777777776,1.1518518518518517,0.5172222222222222,0.20722222222222225,0.4998148148148149,11.047962962962961
ARMONI BROOKS,2023,25.9,10,Bro,G,10.4,4.2,1.8,0.5,0.1,0.1,0.2,7.51
ARNOLDAS KULBOKA,2021,24.27,2,Cha,F,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARON BAYNES,2020,34.44,53,Tor,C-F,18.5,6.099999999999999,5.2,0.9,0.3,0.43,0.87,15.01
ASHTON HAGANS,2020,21.86,2,Min,G-F,2.1,0.0,0.0,0.0,0.0,0.0,0.5,-0.5
ASHTON HAGANS,2023,24.8,19,Por,G-F,16.6,4.2,2.4,2.8,0.6,0.5,1.6,12.979999999999999
AUSAR THOMPSON,2023,21.2,63,Det,F,25.1,8.8,6.4,1.9,1.1,0.9,1.3,24.029999999999998
AUSAR THOMPSON,2024,22.2,59,Det,G-F,22.5,10.1,5.1,2.3,1.7,0.7,1.4,25.47
AUSTIN REAVES,2021,23.87,61,Lal,G,23.2,7.3,3.2,1.8,0.46,0.33,0.66,15.55
AUSTIN REAVES,2022,24.9,64,Lal,G,28.8,13.0,3.0,3.4,0.5,0.3,1.5,22.6
AUSTIN REAVES,2023,25.899999999999995,82,Lal,G,32.1,15.899999999999999,4.3,5.5,0.8000000000000002,0.3,2.1,30.509999999999998
AUSTIN REAVES,2024,26.9,73,Lal,G,34.9,20.2,4.5,5.8,1.1,0.3,2.4,36.099999999999994
AUSTIN RIVERS,2020,28.790000000000003,36,Nyk,G,23.516666666666666,7.883333333333332,2.2416666666666667,2.25,0.8325,0.05416666666666667,1.0,15.608333333333333
AUSTIN RIVERS,2021,29.69,67,Den,G,22.1,6.0,1.7,1.3,0.76,0.09,0.81,11.729999999999999
AUSTIN RIVERS,2022,30.699999999999996,52,Min,G,19.5,4.9,1.6,1.4,0.5,0.1,0.4,10.620000000000001
AVERY BRADLEY,2020,30.470000000000002,27,Hou,G,22.296296296296298,6.4222222222222225,2.1148148148148147,1.7148148148148148,0.7755555555555554,0.15037037037037038,1.0385185185185186,13.271481481481478
AVERY BRADLEY,2021,31.37,62,Lal,G,22.7,6.4,2.2,0.8,0.87,0.15,0.61,12.690000000000001
AXEL TOUPANE,2020,20.0,8,Mil,G-F,7.7,1.8,0.8,0.5,0.25,0.38,0.0,5.4
AYO DOSUNMU,2021,22.23,77,Chi,G,27.399999999999995,8.8,2.8,3.3,0.79,0.38,1.4,19.220000000000002
AYO DOSUNMU,2022,23.2,80,Chi,G,26.2,8.6,2.7,2.6,0.8,0.3,1.2,17.24
AYO DOSUNMU,2023,24.2,76,Chi,G,29.099999999999998,12.2,2.8,3.2,0.9,0.5,1.4,23.16
AYO DOSUNMU,2024,25.2,46,Chi,G,30.3,12.3,3.5,4.5,0.9,0.4,1.5,25.65
BAM ADEBAYO,2020,23.83,64,Mia,C-F,33.5,18.7,9.0,5.4,1.17,1.03,2.64,41.56
BAM ADEBAYO,2021,24.73,56,Mia,C-F,32.6,19.1,10.1,3.4,1.43,0.79,2.64,40.339999999999996
BAM ADEBAYO,2022,25.7,75,Mia,C-F,34.6,20.4,9.2,3.2,1.2,0.8,2.5,40.03999999999999
BAM ADEBAYO,2023,26.7,71,Mia,C,34.0,19.3,10.4,3.8999999999999995,1.1,0.9,2.3,41.330000000000005
BAM ADEBAYO,2024,27.7,78,Mia,C-F,34.3,18.1,9.6,4.3,1.3,0.7,2.1,39.97
BAYLOR SCHEIERMAN,2024,24.5,31,Bos,G,12.4,3.6,2.1,1.1,0.5,0.1,0.4,9.17
BEN MCLEMORE,2020,28.260000000000005,53,Hou,G,17.077358490566038,7.637735849056604,1.9018867924528304,0.7415094339622641,0.4358490566037736,0.1692452830188679,0.8126415094339623,12.034905660377357
BEN MCLEMORE,2021,29.16,64,Por,G,20.1,10.2,1.6,0.9,0.59,0.16,0.86,14.86
BEN SHEPPARD,2023,22.7,57,Ind,G,14.3,4.4,1.6,0.9,0.6,0.0,0.3,9.169999999999998
BEN SHEPPARD,2024,23.7,63,Ind,G,19.5,5.3,2.8,1.3,0.6,0.2,0.3,12.709999999999999
BEN SIMMONS,2020,24.82,58,Phi,G-F,32.4,14.3,7.2,6.9,1.6,0.6,2.98,36.910000000000004
BEN SIMMONS,2022,26.699999999999996,42,Bro,G-F,26.300000000000004,6.9,6.299999999999999,6.1,1.3,0.5,2.3,24.91
BEN SIMMONS,2023,27.7,15,Bro,G,23.9,6.1,7.9,5.7,0.8,0.6,1.8,26.530000000000005
BEN SIMMONS,2024,28.7,51,Bro,G-F,21.96470588235294,5.035294117647059,4.705882352941177,5.5588235294117645,0.7647058823529411,0.46470588235294114,2.0294117647058827,20.679411764705883
BENNEDICT MATHURIN,2022,20.8,78,Ind,G-F,28.5,16.7,4.1,1.5,0.6,0.2,1.9,24.37
BENNEDICT MATHURIN,2023,21.8,59,Ind,F,26.1,14.5,4.0,2.0,0.6,0.2,1.6,23.1
BENNEDICT MATHURIN,2024,22.8,72,Ind,G-F,29.899999999999995,16.1,5.3,1.8999999999999997,0.7,0.3,1.8999999999999997,26.410000000000004
BILAL COULIBALY,2023,19.7,63,Was,G,27.2,8.4,4.1,1.7,0.9,0.8,1.4,19.57
BILAL COULIBALY,2024,20.7,59,Was,G,33.0,12.3,5.0,3.4,1.3,0.7,2.1,27.299999999999997
BISMACK BIYOMBO,2020,28.72,66,Cha,C,20.4,5.0,5.3,1.2,0.26,1.12,1.08,16.22
BISMACK BIYOMBO,2021,29.619999999999997,36,Pho,C,14.1,5.8,4.6,0.6,0.33,0.72,0.69,14.68
BISMACK BIYOMBO,2022,30.6,61,Pho,C,14.3,4.3,4.2,0.9,0.3,1.4,0.8,14.389999999999999
BISMACK BIYOMBO,2023,31.6,40,Mem,C,19.75,4.35,5.25,1.325,0.25,0.9,1.075,15.0125
BISMACK BIYOMBO,2024,32.6,28,San,C,18.9,5.1,5.6,1.1,0.6,0.8,0.9,16.770000000000003
BJ JOHNSON,2021,26.31,4,Orl,F,16.2,6.5,3.8,0.0,0.0,0.25,0.0,11.809999999999999
BLAKE GRIFFIN,2020,32.17,46,Bro,F,25.76086956521739,11.0,4.9173913043478255,3.0521739130434784,0.6943478260869564,0.32608695652173914,1.3456521739130434,23.194782608695654
BLAKE GRIFFIN,2021,33.07,56,Bro,F,17.1,6.4,4.1,1.9,0.48,0.25,0.55,15.809999999999999
BLAKE GRIFFIN,2022,34.1,41,Bos,F,13.899999999999999,4.1,3.7999999999999994,1.5,0.3,0.20000000000000004,0.5,14.910000000000002
BLAKE WESLEY,2022,20.1,37,San,G,18.1,5.0,2.2,2.7,0.7,0.1,1.8000000000000003,11.990000000000002
BLAKE WESLEY,2023,21.1,61,San,G,14.4,4.4,1.5,2.7,0.5,0.1,0.9,11.15
BLAKE WESLEY,2024,22.1,58,San,G,11.8,3.7,1.1,2.0,0.6,0.1,0.9,9.22
BOBAN MARJANOVIC,2020,32.75,33,Dal,C,8.2,4.7,3.8999999999999995,0.3,0.06,0.18,0.36,10.189999999999998
BOBAN MARJANOVIC,2021,33.65,22,Dal,C,5.8,4.5,1.8,0.1,0.0,0.14,0.68,6.550000000000001
BOBAN MARJANOVIC,2022,34.7,31,Hou,C,5.5,3.3,1.9,0.3,0.2,0.1,0.5,7.33
BOBAN MARJANOVIC,2023,35.7,14,Hou,C,5.1,3.2,2.3,0.4,0.1,0.1,0.4,6.76
BOBBY PORTIS,2020,26.26,66,Mil,F,20.8,11.4,7.1,1.1,0.79,0.39,0.85,24.259999999999998
BOBBY PORTIS,2021,27.16,72,Mil,F,28.2,14.600000000000001,9.1,1.2,0.74,0.71,1.25,30.419999999999998
BOBBY PORTIS,2022,28.2,70,Mil,F,26.0,14.1,9.6,1.5,0.4,0.2,1.2,29.37
BOBBY PORTIS,2023,29.200000000000003,82,Mil,F,24.5,13.800000000000002,7.400000000000001,1.3,0.8000000000000002,0.4000000000000001,1.1,27.13
BOBBY PORTIS,2024,30.2,50,Mil,F,24.9,13.6,8.2,2.1,0.7,0.5,1.1,29.089999999999996
BOBI KLINTMAN,2024,22.1,8,Det,F,5.3,1.9,0.9,0.9,0.3,0.1,0.1,5.430000000000001
BOGDAN BOGDANOVIC,2020,28.74,44,Atl,G,29.7,16.4,3.6,3.3,1.11,0.3,1.23,28.67
BOGDAN BOGDANOVIC,2021,29.64,63,Atl,G,29.3,15.1,4.0,3.1,1.08,0.22,1.11,27.34
BOGDAN BOGDANOVIC,2022,30.6,54,Atl,G,27.9,14.0,3.0,2.8,0.8,0.3,1.2,23.900000000000002
BOGDAN BOGDANOVIC,2023,31.699999999999996,79,Atl,G,30.4,16.9,3.3999999999999995,3.1,1.2,0.3,1.4,28.729999999999997
BOGDAN BOGDANOVIC,2024,32.7,54,Lac,G,24.955555555555552,10.777777777777779,2.9666666666666663,2.6666666666666665,0.7444444444444445,0.24444444444444444,1.3333333333333333,19.971111111111114
BOJAN BOGDANOVIC,2020,32.08,72,Uta,F,30.799999999999997,17.0,3.9000000000000004,1.8999999999999997,0.63,0.060000000000000005,1.78,24.82
BOJAN BOGDANOVIC,2021,32.98,69,Uta,F,30.9,18.1,4.3,1.7,0.49000000000000005,0.01,1.7,25.610000000000003
BOJAN BOGDANOVIC,2022,34.0,59,Det,F,32.1,21.6,3.8,2.6,0.6,0.1,2.3,31.66
BOJAN BOGDANOVIC,2023,35.0,57,Nyk,F,25.92982456140351,15.2140350877193,2.687719298245614,1.6859649122807017,0.4947368421052632,0.04912280701754387,1.7912280701754384,20.80859649122807
BOL BOL,2020,21.5,32,Den,C-F,5.0,2.2,0.8,0.2,0.09,0.31,0.41,4.25
BOL BOL,2021,22.4,13,Den,C-F,6.200000000000001,2.5,1.5,0.4,0.08,0.15,0.31,5.280000000000001
BOL BOL,2022,23.4,70,Orl,C-F,21.5,9.1,5.8,1.0,0.4,1.2,1.6,21.36
BOL BOL,2023,24.400000000000002,43,Pho,C-F,10.9,5.2,3.1999999999999997,0.39999999999999997,0.19999999999999998,0.6,0.39999999999999997,11.639999999999999
BOL BOL,2024,25.4,36,Pho,C-F,12.5,6.8,2.9,0.6,0.3,0.7,0.6,13.58
BONES HYLAND,2021,21.57,69,Den,G,19.0,10.1,2.7,2.8,0.59,0.29,1.25,18.93
BONES HYLAND,2022,22.6,56,Den,G,19.375,11.775,2.375,3.1,0.725,0.25,1.475,20.875
BONES HYLAND,2023,23.6,37,Lac,G,14.599999999999998,6.9,1.5,2.5,0.7,0.1,1.2,13.65
BONES HYLAND,2024,24.599999999999998,24,Lac,G,9.950000000000001,6.216666666666666,1.05,1.3333333333333333,0.75,0.16666666666666666,1.05,11.176666666666668
BRAD WANAMAKER,2020,31.81,61,Gol,G,17.262295081967213,5.49344262295082,1.736065573770492,2.8245901639344266,0.691639344262295,0.17885245901639343,1.166393442622951,13.258688524590163
BRAD WANAMAKER,2021,32.71,23,Ind,G,13.900000000000002,3.652173913043478,1.7043478260869567,2.4086956521739133,0.30695652173913046,0.25826086956521743,1.0043478260869565,10.001739130434784
BRADLEY BEAL,2020,27.89,60,Was,G,35.8,31.3,4.7,4.4,1.15,0.37,3.12,44.980000000000004
BRADLEY BEAL,2021,28.79,40,Was,G,36.0,23.2,4.7,6.6,0.9,0.38,3.38,39.199999999999996
BRADLEY BEAL,2022,29.8,50,Was,G,33.5,23.2,3.9,5.4,0.9,0.7,2.9,38.78000000000001
BRADLEY BEAL,2023,30.8,53,Pho,G,33.3,18.2,4.4,5.0,1.0,0.5,2.5,32.980000000000004
BRADLEY BEAL,2024,31.8,53,Pho,G,32.1,17.0,3.2999999999999994,3.7000000000000006,1.1,0.5,1.8999999999999997,29.410000000000004
BRANDEN CARLSON,2024,25.8,32,Okc,C,7.7,3.8,1.7,0.4,0.2,0.7,0.2,8.94
BRANDIN PODZIEMSKI,2023,21.1,74,Gol,G,26.6,9.2,5.8,3.7,0.8,0.2,1.2,23.51
BRANDIN PODZIEMSKI,2024,22.1,64,Gol,G,26.8,11.7,5.1,3.4,1.1,0.2,1.2,25.620000000000005
BRANDON BOSTON JR,2021,20.37,51,Lac,G,14.9,6.7,2.2,1.0,0.51,0.25,0.61,12.51
BRANDON BOSTON JR,2022,21.4,22,Lac,G,11.3,6.5,1.4,0.9,0.4,0.0,0.5,9.629999999999999
BRANDON BOSTON JR,2023,22.4,32,Lac,G,10.8,5.2,1.6,0.4,0.3,0.3,0.8,8.72
BRANDON BOSTON JR,2024,23.4,42,Nor,G,23.6,10.7,3.2,2.2,1.3,0.2,1.2,21.140000000000004
BRANDON CLARKE,2020,24.66,59,Mem,F-G,24.0,10.3,5.6,1.6,1.03,0.86,0.56,24.530000000000005
BRANDON CLARKE,2021,25.56,64,Mem,F,19.5,10.4,5.3,1.3,0.59,1.06,0.53,23.129999999999995
BRANDON CLARKE,2022,26.6,56,Mem,F,19.5,10.0,5.5,1.3,0.6,0.7,1.0,22.35
BRANDON CLARKE,2023,27.600000000000005,6,Mem,F,22.399999999999995,11.300000000000002,5.3,1.5,0.8000000000000002,1.0,0.5,24.810000000000002
BRANDON CLARKE,2024,28.6,64,Mem,F,18.9,8.3,5.1,1.0,0.8,0.6,0.6,19.52
BRANDON GOODWIN,2020,25.62,47,Atl,G,13.2,4.9,1.5,2.0,0.36,0.0,0.7699999999999999,10.01
BRANDON GOODWIN,2021,26.52,36,Cle,G,13.9,4.8,1.8999999999999997,2.5,0.69,0.030000000000000002,1.03,11.96
BRANDON INGRAM,2020,23.7,61,Nor,F,34.3,23.8,4.9,4.9,0.69,0.59,2.51,38.36000000000001
BRANDON INGRAM,2021,24.61,55,Nor,F,34.0,22.7,5.8,5.6,0.62,0.45,2.75,38.52
BRANDON INGRAM,2022,25.6,45,Nor,F,34.2,24.7,5.5,5.8,0.7,0.4,3.3,42.7
BRANDON INGRAM,2023,26.6,64,Nor,F,32.9,20.8,5.1,5.7,0.8,0.6,2.5,37.169999999999995
BRANDON INGRAM,2024,27.6,18,Nor,F,33.1,22.2,5.6,5.2,0.8999999999999999,0.6,3.7999999999999994,37.42
BRANDON KNIGHT,2021,30.360000000000003,5,Dal,G,12.9,6.4,1.6,1.6,0.2,0.0,0.8,10.52
BRANDON MILLER,2023,21.4,74,Cha,F,32.2,17.3,4.3,2.4,0.9000000000000001,0.6,1.8000000000000003,28.76
BRANDON MILLER,2024,22.4,27,Cha,F,34.2,21.0,4.9,3.6,1.1,0.7,2.8,34.88
BRANDON WILLIAMS,2021,22.38,24,Por,G,26.7,12.9,3.1,3.9,1.0,0.42,2.42,24.310000000000002
BRANDON WILLIAMS,2023,24.4,17,Dal,G,6.6,3.2,0.8,1.0,0.1,0.1,0.4,5.859999999999999
BRANDON WILLIAMS,2024,25.4,33,Dal,G,14.8,8.3,1.8,2.3,0.7,0.2,1.2,15.41
BRAXTON KEY,2021,25.15,11,Det,F,17.927272727272726,7.218181818181818,4.6000000000000005,0.990909090909091,0.9990909090909091,1.0881818181818181,1.0,19.48636363636364
BRAXTON KEY,2022,26.2,3,Det,F,3.0,1.3,0.3,0.0,0.0,0.0,0.0,1.9600000000000002
BRAXTON KEY,2023,27.2,20,Den,F,3.0,1.1,0.9,0.5,0.1,0.1,0.1,3.4300000000000006
BRAXTON KEY,2024,28.2,3,Gol,F,3.6,1.0,0.6999999999999998,0.0,0.6999999999999998,0.0,0.3,3.6399999999999992
BRIAN BOWEN II,2020,22.62,5,Ind,F-G,2.8,0.6,0.6,0.0,0.0,0.0,0.0,1.3199999999999998
BRICE SENSABAUGH,2023,20.5,32,Uta,F,18.3,7.5,3.2,1.7,0.4,0.2,1.5,14.19
BRICE SENSABAUGH,2024,21.5,71,Uta,F,20.2,10.9,3.0,1.5,0.6,0.1,1.5,17.35
BRODRIC THOMAS,2020,24.3,32,Cle,G,12.487499999999999,3.8999999999999995,1.7,0.9125,0.46875,0.31125,0.685,8.96375
BRODRIC THOMAS,2021,25.2,12,Bos,G,5.0,1.8,0.8000000000000002,0.9,0.08,0.08,0.5,4.09
BRONNY JAMES,2024,20.5,27,Lal,G,6.7,2.3,0.7,0.8,0.3,0.1,0.5,5.04
BROOK LOPEZ,2020,33.12,70,Mil,C,27.2,12.3,5.0,0.7,0.57,1.47,0.91,24.560000000000002
BROOK LOPEZ,2021,34.03,13,Mil,C,23.0,12.400000000000002,4.1,0.5,0.62,1.15,0.92,22.459999999999997
BROOK LOPEZ,2022,35.0,78,Mil,C,30.4,15.9,6.7,1.3,0.5,2.5,1.4,34.089999999999996
BROOK LOPEZ,2023,36.0,79,Mil,C,30.5,12.5,5.2,1.6,0.5,2.4,1.0,28.84
BROOK LOPEZ,2024,37.0,80,Mil,C,31.8,13.0,5.0,1.8,0.6,1.9,1.1,28.1
BRUCE BROWN,2020,24.75,65,Bro,G-F,22.3,8.8,5.4,1.6,0.86,0.43,0.83,20.72
BRUCE BROWN,2021,25.65,72,Bro,G-F,24.6,9.0,4.8,2.1,1.07,0.72,0.78,22.5
BRUCE BROWN,2022,26.7,80,Den,G-F,28.5,11.5,4.1,3.4,1.1,0.6,1.5,22.719999999999995
BRUCE BROWN,2023,27.700000000000003,67,Tor,G-F,27.822388059701492,10.83134328358209,4.243283582089552,2.847761194029851,0.8970149253731343,0.25074626865671645,1.2507462686567166,22.387462686567165
BRUCE BROWN,2024,28.700000000000003,41,Nor,G-F,22.4609756097561,8.287804878048782,4.024390243902439,2.048780487804878,0.7878048780487804,0.25609756097560976,0.9878048780487805,18.334146341463416
BRUNO CABOCLO,2020,25.649999999999995,6,Hou,F,6.099999999999999,2.7999999999999994,2.3,0.20000000000000004,0.0,0.33,0.67,6.18
BRUNO FERNANDO,2020,22.75,33,Atl,F-C,6.8,1.5,2.4,0.3,0.12,0.09,0.64,4.820000000000001
BRUNO FERNANDO,2021,23.66,30,Bos,F-C,5.066666666666666,2.966666666666667,1.8666666666666667,0.23333333333333334,0.03333333333333333,0.36666666666666664,0.4666666666666667,6.29
BRUNO FERNANDO,2022,24.7,39,Hou,F-C,10.366666666666667,3.956410256410256,3.48974358974359,0.8153846153846154,0.158974358974359,0.876923076923077,0.6,12.236410256410258
BRUNO FERNANDO,2023,25.7,45,Atl,F-C,15.2,6.3,4.3,1.0,0.6,0.6,1.0,15.559999999999999
BRUNO FERNANDO,2024,26.7,17,Tor,F-C,8.6,3.4,3.0,1.1,0.2,0.5,0.8,9.95
BRYCE MCGOWENS,2022,20.4,46,Cha,G,17.1,5.3,2.0,1.2,0.3,0.1,0.9,10.1
BRYCE MCGOWENS,2023,21.4,59,Cha,G,14.9,5.1,1.7,0.9,0.4,0.2,0.5,9.790000000000001
BRYCE MCGOWENS,2024,22.4,13,Por,G,2.5,1.0,0.2,0.2,0.1,0.0,0.3,1.54
BRYN FORBES,2020,27.82,70,Mil,G,19.3,10.0,1.6,0.6,0.33,0.01,0.63,13.209999999999999
BRYN FORBES,2021,28.72,75,San,G,17.133333333333333,8.866666666666667,1.2733333333333334,1.0,0.33666666666666667,0.07066666666666667,0.7506666666666666,12.366
BRYN FORBES,2022,29.7,25,Min,G,10.7,3.6,0.6,0.7,0.3,0.1,0.5,5.77
BUDDY BOEHEIM,2022,23.4,10,Det,F,9.0,1.6,0.6,0.4,0.2,0.0,0.0,3.5200000000000005
BUDDY BOEHEIM,2023,24.4,10,Det,F,8.4,3.4,1.0,0.3,0.0,0.1,0.0,5.35
BUDDY HIELD,2020,28.41,71,Sac,G,34.3,16.6,4.7,3.6,0.89,0.42,1.83,29.74
BUDDY HIELD,2021,29.309999999999995,81,Sac,G,30.846913580246913,15.619753086419754,4.353086419753087,2.830864197530864,0.8860493827160495,0.3053086419753087,1.8903703703703705,26.77345679012345
BUDDY HIELD,2022,30.3,80,Ind,G,31.0,16.8,5.0,2.8,1.2,0.3,1.7,27.7
BUDDY HIELD,2023,31.300000000000004,84,Ind,G,25.738095238095237,12.076190476190476,3.2,2.8142857142857145,0.8,0.48571428571428565,1.2380952380952381,22.756666666666668
BUDDY HIELD,2024,32.3,82,Gol,G,22.7,11.1,3.2000000000000006,1.6000000000000003,0.8000000000000002,0.3,1.1,19.54
CADE CUNNINGHAM,2021,20.54,64,Det,G,32.6,17.4,5.5,5.6,1.22,0.67,3.66,34.41
CADE CUNNINGHAM,2022,21.5,12,Det,G,33.4,19.9,6.2,6.0,0.8000000000000002,0.6,3.2999999999999994,38.13999999999999
CADE CUNNINGHAM,2023,22.6,62,Det,G,33.5,22.7,4.3,7.5,0.9,0.4,3.4,39.61000000000001
CADE CUNNINGHAM,2024,23.6,70,Det,G,35.0,26.1,6.1,9.1,1.0,0.8,4.4,48.07
CALEB HOUSTAN,2022,20.2,51,Orl,G,15.9,3.8,1.9,0.6,0.2,0.1,0.4,7.18
CALEB HOUSTAN,2023,21.3,59,Orl,G,13.8,4.3,1.4,0.5,0.3,0.1,0.3,7.629999999999999
CALEB HOUSTAN,2024,22.3,58,Orl,G,13.6,4.1,1.3,0.6,0.4,0.1,0.2,7.86
CALEB MARTIN,2020,25.63,53,Cha,F,15.4,5.0,2.7000000000000006,1.3,0.6999999999999998,0.23000000000000004,0.62,12.360000000000001
CALEB MARTIN,2021,26.54,60,Mia,F,22.9,9.2,3.8,1.1,0.97,0.5,0.87,18.95
CALEB MARTIN,2022,27.5,71,Mia,F,29.300000000000004,9.6,4.8,1.6,1.0,0.4,1.1,21.759999999999994
CALEB MARTIN,2023,28.5,64,Mia,F,27.4,10.0,4.4,2.2,0.7,0.5,1.2,20.98
CALEB MARTIN,2024,29.5,45,Phi,F,27.04,7.948888888888889,3.933333333333333,2.1755555555555555,1.037777777777778,0.4755555555555555,1.2444444444444445,19.227777777777778
CAM CHRISTIE,2024,19.699999999999996,13,Lac,G,4.5,1.4,0.9000000000000001,0.5,0.4,0.1,0.2,4.529999999999999
CAM REDDISH,2020,21.71,26,Atl,F-G,28.9,11.2,4.0,1.3000000000000003,1.27,0.35,1.31,21.5
CAM REDDISH,2021,22.609999999999996,49,Atl,F-G,20.644897959183673,10.124489795918368,2.163265306122449,0.9775510204081633,0.9810204081632654,0.30469387755102045,1.1614285714285713,16.882448979591835
CAM REDDISH,2022,23.6,40,Nyk,F-G,24.75,9.7,2.25,1.45,1.0,0.35,1.2,18.025
CAM REDDISH,2023,24.600000000000005,48,Lal,F-G,20.5,5.400000000000001,2.1,1.0,1.0,0.3,0.6,12.72
CAM REDDISH,2024,25.6,33,Lal,F-G,17.9,3.2,2.0,0.7,1.0,0.3,0.4,10.149999999999999
CAM SPENCER,2024,25.0,25,Mem,G,10.1,4.2,1.2,1.4,0.4,0.0,0.2,8.740000000000002
CAM THOMAS,2021,20.49,67,Bro,G,17.6,8.5,2.4,1.2,0.49,0.11999999999999998,0.82,14.19
CAM THOMAS,2022,21.5,57,Bro,G,16.6,10.6,1.7,1.4,0.4,0.1,1.1,16.34
CAM THOMAS,2023,22.5,66,Bro,G,31.400000000000002,22.5,3.2,2.9,0.7,0.2,1.9,31.490000000000002
CAM THOMAS,2024,23.5,25,Bro,G,31.2,24.0,3.3,3.8,0.6,0.1,2.5,33.25999999999999
CAM WHITMORE,2023,19.8,47,Hou,F,18.7,12.3,3.8,0.7,0.6,0.4,1.0,19.91
CAM WHITMORE,2024,20.8,51,Hou,F,16.2,9.4,3.0,1.0,0.6,0.3,0.9,16.3
CAMERON JOHNSON,2020,25.2,60,Pho,F,24.0,9.6,3.3,1.4,0.62,0.2700000000000001,0.67,17.66
CAMERON JOHNSON,2021,26.1,66,Pho,F,26.2,12.5,4.1,1.5,0.86,0.24,0.73,22.24
CAMERON JOHNSON,2022,27.1,42,Bro,F,28.573809523809523,15.507142857142858,4.395238095238095,1.8571428571428572,1.1976190476190476,0.3404761904761905,0.8976190476190476,26.083809523809524
CAMERON JOHNSON,2023,28.1,58,Bro,F,27.6,13.4,4.3,2.4,0.8,0.3,1.0,24.459999999999994
CAMERON JOHNSON,2024,29.1,57,Bro,F,31.6,18.8,4.3,3.4,0.9,0.4,1.7,31.26
CAMERON MCGRIFF,2021,24.53,3,Por,F,15.300000000000002,4.7,5.0,1.0,0.0,0.33,0.0,13.19
CAMERON OLIVER,2020,20.0,4,Hou,F,21.9,10.8,5.3,1.3,0.5,1.0,0.75,22.86
CAMERON OLIVER,2021,20.0,2,Atl,F,21.7,11.5,3.0,1.5,0.5,0.5,0.0,20.35
CAMERON PAYNE,2020,26.77,60,Pho,G,18.0,8.4,2.4,3.6,0.6,0.2700000000000001,1.0,18.29
CAMERON PAYNE,2021,27.67,58,Pho,G,22.0,10.8,3.0,4.9,0.69,0.29,1.7799999999999998,22.91
CAMERON PAYNE,2022,28.7,48,Pho,G,20.2,10.3,2.2,4.5,0.6999999999999998,0.20000000000000004,1.7,20.390000000000004
CAMERON PAYNE,2023,29.7,78,Mil,G,16.68846153846154,7.432051282051282,1.4987179487179487,2.617948717948718,0.5397435897435897,0.1794871794871795,0.8589743589743589,14.456153846153844
