NAME,SEASON,AGE,GP,TEAM,POS,MpG,PpG,RpG,ApG,SpG,BpG,TOpG,FPpG,FPpG_next,GP_next,FP_total,FP_total_next
OMER YURTSEVEN,2021,23.81,56,Mia,C,12.6,5.3,5.3,0.9,0.3,0.36,0.7299999999999999,14.26,9.219999999999999,9.0,798.56,82.97999999999999
OMER YURTSEVEN,2022,24.8,9,Mia,C,9.2,4.4,2.6,0.2,0.2,0.2,0.4,9.219999999999999,11.659999999999997,48.0,82.97999999999999,559.6799999999998
ONYEKA OKONGWU,2020,20.43,50,Atl,F-C,12.0,4.6,3.3,0.4,0.46,0.66,0.58,11.94,21.649999999999995,48.0,597.0,1039.1999999999998
ONYEKA OKONGWU,2021,21.33,48,Atl,F-C,20.7,8.2,5.900000000000001,1.1,0.63,1.25,0.92,21.649999999999995,23.839999999999996,80.0,1039.1999999999998,1907.1999999999998
ONYEKA OKONGWU,2022,22.3,80,Atl,F-C,23.1,9.9,7.2,1.0,0.7,1.3,1.0,23.839999999999996,24.31,55.0,1907.1999999999998,1337.05
ONYEKA OKONGWU,2023,23.3,55,Atl,F-C,25.5,10.2,6.8,1.3,0.5,1.1,0.8,24.31,31.73,74.0,1337.05,2348.02
ORLANDO ROBINSON,2022,22.7,31,Mia,C,13.7,3.7,4.1,0.8,0.4,0.4,0.5,10.82,7.609999999999999,36.0,335.42,273.96
ORLANDO ROBINSON,2023,23.8,36,Mia,C,8.4,2.8,2.3,0.8999999999999999,0.2,0.2,0.5,7.609999999999999,16.509772727272725,44.0,273.96,726.43
OSCAR TSHIEBWE,2023,24.4,8,Ind,F-C,5.2,3.3,2.0,0.3,0.3,0.1,0.0,7.349999999999999,21.24,14.0,58.79999999999999,297.35999999999996
OSHAE BRISSETT,2020,22.91,21,Ind,F-G,24.699999999999996,10.9,5.5,0.9000000000000001,0.9000000000000001,0.95,0.48,23.919999999999998,19.51,67.0,502.31999999999994,1307.17
OSHAE BRISSETT,2021,23.81,67,Ind,F-G,23.3,9.1,5.3,1.1,0.64,0.43,0.81,19.51,15.83,65.0,1307.17,1028.95
OSHAE BRISSETT,2022,24.8,65,Ind,F-G,16.7,6.1,3.4,0.7,0.5,0.2,0.5,15.83,9.18,55.0,1028.95,504.9
OSHAE BRISSETT,2023,25.8,55,Bos,F-G,11.5,3.7,2.9,0.8,0.3,0.1,0.4,9.18,16.49,6.0,504.9,98.94
OTTO PORTER JR,2020,27.95,28,Chi,F,21.664285714285715,9.696428571428571,5.414285714285714,1.967857142857143,0.5710714285714286,0.14285714285714285,0.8928571428571429,20.39428571428572,21.32,63.0,571.0400000000001,1343.16
OTTO PORTER JR,2021,28.86,63,Gol,F,22.2,8.2,5.8,1.5,1.06,0.44,0.59,21.32,11.18,8.0,1343.16,89.44
OTTO PORTER JR,2022,29.9,8,Tor,F,18.3,5.5,2.4,1.0,1.4,0.0,0.5,11.18,7.33,15.0,89.44,109.95
OUSMANE DIENG,2022,19.9,39,Okc,F,14.6,4.9,2.7,1.2,0.4,0.2,0.7,12.240000000000002,8.05,33.0,477.36000000000007,265.65000000000003
OUSMANE DIENG,2023,20.9,33,Okc,F,11.1,4.0,1.5,1.1,0.2,0.2,0.6,8.05,9.24,37.0,265.65000000000003,341.88
PAOLO BANCHERO,2022,20.4,72,Orl,F,33.7,20.0,6.9,3.7000000000000006,0.8,0.5,2.8,35.230000000000004,40.38,80.0,2536.5600000000004,3230.4
PAOLO BANCHERO,2023,21.4,80,Orl,F,35.0,22.6,6.9,5.4,0.9,0.6,3.1,40.38,43.29999999999999,46.0,3230.4,1991.7999999999995
PASCAL SIAKAM,2020,27.12,56,Tor,F,35.8,21.4,7.2,4.5,1.14,0.68,2.32,39.93,43.900000000000006,68.0,2236.08,2985.2000000000003
PASCAL SIAKAM,2021,28.03,68,Tor,F,37.9,22.8,8.5,5.3,1.25,0.62,2.66,43.900000000000006,44.660000000000004,71.0,2985.2000000000003,3170.86
PASCAL SIAKAM,2022,29.0,71,Tor,F,37.4,24.2,7.799999999999999,5.8,0.9,0.5,2.4,44.660000000000004,38.288124999999994,80.0,3170.86,3063.0499999999993
PASCAL SIAKAM,2023,30.0,80,Ind,F,33.213750000000005,21.73875,7.06875,4.23625,0.8,0.35125,1.7412500000000002,38.288124999999994,36.38,78.0,3063.0499999999993,2837.6400000000003
PAT CONNAUGHTON,2020,28.36,69,Mil,G,22.8,6.8,4.8,1.2,0.68,0.33,0.48,16.909999999999997,19.710000000000004,65.0,1166.7899999999997,1281.1500000000003
PAT CONNAUGHTON,2021,29.26,65,Mil,G,26.0,9.9,4.2,1.3,0.89,0.23,0.54,19.710000000000004,17.270000000000003,61.0,1281.1500000000003,1053.4700000000003
PAT CONNAUGHTON,2022,30.3,61,Mil,G,23.7,7.6,4.6,1.3,0.6,0.2,0.5,17.270000000000003,14.270000000000003,76.0,1053.4700000000003,1084.5200000000002
PAT CONNAUGHTON,2023,31.3,76,Mil,G,22.1,5.6,3.1,2.1,0.5,0.3,0.6,14.270000000000003,11.99,41.0,1084.5200000000002,491.59000000000003
PAT SPENCER,2023,27.8,6,Gol,G,4.3,0.6999999999999998,0.6999999999999998,0.8000000000000002,0.0,0.0,0.20000000000000004,2.54,6.74,39.0,15.24,262.86
PATRICK BALDWIN JR,2022,20.4,31,Gol,F,7.3,3.9,1.3,0.4,0.2,0.1,0.4,6.86,3.991666666666666,24.0,212.66,95.79999999999998
PATRICK BEVERLEY,2020,32.84,37,Lac,G,22.5,7.5,3.2,2.1,0.76,0.76,0.9199999999999999,18.13,25.939999999999994,58.0,670.81,1504.5199999999998
PATRICK BEVERLEY,2021,33.75,58,Min,G,25.4,9.2,4.1,4.6,1.16,0.9,1.26,25.939999999999994,17.596417910447762,67.0,1504.5199999999998,1178.96
PATRICK BEVERLEY,2022,34.70000000000001,67,Lal,G,27.097014925373134,6.202985074626866,3.691044776119403,2.8955223880597014,0.9328358208955224,0.6328358208955224,0.8671641791044776,17.596417910447762,16.672739726027398,73.0,1178.96,1217.1100000000001
PATRICK WILLIAMS,2020,19.72,71,Chi,F,27.9,9.2,4.6,1.4,0.9,0.65,1.38,20.09,17.509999999999998,17.0,1426.39,297.66999999999996
PATRICK WILLIAMS,2021,20.63,17,Chi,F,24.8,9.0,4.1,0.9,0.53,0.53,0.94,17.509999999999998,21.3,82.0,297.66999999999996,1746.6000000000001
PATRICK WILLIAMS,2022,21.6,82,Chi,F,28.299999999999997,10.2,4.0,1.2,0.8999999999999999,0.8999999999999999,1.2,21.3,20.73,43.0,1746.6000000000001,891.39
PATRICK WILLIAMS,2023,22.6,43,Chi,F,27.3,10.0,3.9,1.5,0.9,0.7999999999999999,1.3,20.73,19.060000000000002,63.0,891.39,1200.7800000000002
PATTY MILLS,2020,32.76,68,San,G,24.8,10.8,1.7,2.4,0.6,0.04,0.96,17.4,18.72,81.0,1183.1999999999998,1516.32
PATTY MILLS,2021,33.66,81,Bro,G,29.0,11.4,1.9000000000000001,2.3,0.62,0.20999999999999996,0.9,18.72,12.120000000000001,40.0,1516.32,484.80000000000007
PATTY MILLS,2022,34.7,40,Bro,G,14.2,6.2,1.1,1.4,0.4,0.1,0.8,12.120000000000001,8.428125,32.0,484.80000000000007,269.7
PATTY MILLS,2023,35.7,32,Atl,G,12.95625,3.9593749999999996,1.140625,1.025,0.621875,0.059375000000000004,0.48125,8.428125,7.197241379310344,29.0,269.7,208.71999999999997
PAUL GEORGE,2020,31.039999999999996,54,Lac,F,33.7,23.3,6.6,5.2,1.15,0.44,3.31,40.47999999999999,44.809999999999995,31.0,2185.9199999999996,1389.11
PAUL GEORGE,2021,31.94,31,Lac,F,34.8,24.3,6.9,5.7,2.16,0.42,4.06,44.809999999999995,38.370000000000005,56.0,1389.11,2148.7200000000003
PAUL GEORGE,2022,32.9,56,Lac,F,34.6,23.8,6.1,5.1,1.5,0.4,3.1,38.370000000000005,37.99,74.0,2148.7200000000003,2811.26
PAUL GEORGE,2023,34.0,74,Lac,G,33.8,22.6,5.2,3.5,1.5,0.5,2.1,37.99,33.309999999999995,41.0,2811.26,1365.7099999999998
PAUL MILLSAP,2020,36.26,56,Den,F,20.8,9.0,4.7,1.8,0.91,0.64,0.91,21.080000000000002,10.486363636363636,33.0,1180.48,346.05
PAUL REED,2020,21.92,26,Phi,F,6.799999999999999,3.3999999999999995,2.3,0.5,0.38,0.5,0.46,9.09,10.04,38.0,236.34,381.52
PAUL REED,2021,22.83,38,Phi,F,8.0,3.1,2.4,0.4,0.8700000000000001,0.37,0.26,10.04,11.959999999999999,69.0,381.52,825.2399999999999
PAUL REED,2022,23.8,69,Phi,F,10.9,4.2,3.8,0.4,0.7,0.7,0.7,11.959999999999999,21.05,82.0,825.2399999999999,1726.1000000000001
PAUL REED,2023,24.8,82,Phi,F,19.4,7.300000000000001,6.0,1.3,0.8000000000000002,1.0,0.8000000000000002,21.05,12.739999999999998,45.0,1726.1000000000001,573.3
PAUL WATSON,2020,26.38,27,Tor,G,11.0,4.1,1.7,0.6,0.19,0.11,0.33,7.6099999999999985,9.89,9.0,205.46999999999997,89.01
PAYTON PRITCHARD,2020,23.3,66,Bos,G,19.2,7.7,2.4,1.8,0.56,0.14,0.8,14.58,12.16,71.0,962.28,863.36
PAYTON PRITCHARD,2021,24.2,71,Bos,G,14.1,6.2,1.9000000000000001,2.0,0.34,0.08,0.58,12.16,9.81,48.0,863.36,470.88
PAYTON PRITCHARD,2022,25.2,48,Bos,G,13.4,5.599999999999999,1.8,1.3,0.3,0.0,0.8000000000000002,9.81,19.64,82.0,470.88,1610.48
PAYTON PRITCHARD,2023,26.200000000000003,82,Bos,G,22.3,9.6,3.2000000000000006,3.4000000000000004,0.5,0.10000000000000002,0.7,19.64,26.309999999999995,80.0,1610.48,2104.7999999999997
PETE NANCE,2023,24.2,8,Cle,F,3.4,0.4,0.4,0.0,0.1,0.0,0.1,1.08,6.470769230769231,13.0,8.64,84.12
PEYTON WATSON,2022,20.6,23,Den,G,8.1,3.3,1.6,0.5,0.1,0.5,0.3,8.069999999999999,16.29,80.0,185.60999999999996,1303.1999999999998
PEYTON WATSON,2023,21.6,80,Den,G,18.6,6.7,3.2,1.1,0.5,1.1,0.7,16.29,19.779999999999998,68.0,1303.1999999999998,1345.0399999999997
PJ DOZIER,2020,24.56,50,Den,G-F,21.8,7.7,3.6,1.8,0.62,0.44,0.94,16.959999999999997,14.100000000000001,18.0,847.9999999999999,253.8
PJ DOZIER,2021,25.46,18,Den,G-F,18.9,5.4,3.5,1.6,0.61,0.33,0.72,14.100000000000001,3.38,16.0,253.8,54.08
PJ DOZIER,2022,26.5,16,Sac,G-F,5.0,1.4,0.9,0.6,0.4,0.1,0.3,3.38,2.6199999999999997,9.0,54.08,23.58
PJ TUCKER,2020,36.03,52,Hou,F,26.076923076923077,3.707692307692308,3.9076923076923076,1.169230769230769,0.7338461538461538,0.3830769230769231,0.7684615384615385,12.733076923076924,19.51,71.0,662.12,1385.21
PJ TUCKER,2021,36.93,71,Mia,F,27.9,7.6000000000000005,5.5,2.1,0.82,0.21,0.93,19.51,9.68,75.0,1385.21,726.0
PJ TUCKER,2022,37.9,75,Phi,F,25.6,3.5,3.9,0.8,0.5,0.2,0.6,9.68,7.849032258064516,31.0,726.0,243.32
PJ TUCKER,2023,38.900000000000006,31,Lac,F,15.687096774193549,1.638709677419355,2.7129032258064516,0.5419354838709678,0.5483870967741935,0.24838709677419354,0.24838709677419354,7.849032258064516,7.740000000000001,3.0,243.32,23.220000000000002
PJ WASHINGTON,2020,22.73,64,Cha,F,30.5,12.9,6.5,2.5,1.09,1.23,2.0,29.41,24.189999999999998,65.0,1882.24,1572.35
PJ WASHINGTON,2021,23.63,65,Cha,F,27.2,10.3,5.2,2.3,0.88,0.94,1.26,24.189999999999998,29.68,73.0,1572.35,2166.64
PJ WASHINGTON,2022,24.6,73,Cha,F,32.6,15.7,4.9,2.4,0.9,1.1,1.5,29.68,26.61164383561644,73.0,2166.64,1942.65
PJ WASHINGTON,2023,25.6,73,Cha,F,30.391780821917806,12.845205479452053,5.657534246575342,1.9219178082191783,1.0191780821917809,0.7794520547945205,1.3013698630136987,26.61164383561644,32.01,57.0,1942.65,1824.57
PRECIOUS ACHIUWA,2020,21.66,61,Mia,F,12.1,5.0,3.4,0.5,0.33,0.46,0.7,11.500000000000002,20.61,73.0,701.5000000000001,1504.53
PRECIOUS ACHIUWA,2021,22.56,73,Tor,F,23.6,9.1,6.5,1.1,0.51,0.56,1.15,20.61,20.25,55.0,1504.53,1113.75
PRECIOUS ACHIUWA,2022,23.6,55,Tor,F,20.7,9.2,6.0,0.9,0.6,0.5,1.1,20.25,20.906891891891895,74.0,1113.75,1547.1100000000004
PRECIOUS ACHIUWA,2023,24.6,74,Nyk,F,21.936486486486487,7.633783783783784,6.591891891891892,1.3364864864864865,0.6,0.8972972972972973,1.1337837837837839,20.906891891891895,18.519999999999996,57.0,1547.1100000000004,1055.6399999999999
QUENTIN GRIMES,2021,21.92,46,Nyk,G,17.1,6.0,2.0,1.0,0.67,0.24,0.61,12.020000000000001,20.29,71.0,552.9200000000001,1440.59
QUENTIN GRIMES,2022,22.9,71,Nyk,G,29.900000000000002,11.3,3.2,2.1,0.7,0.4,1.0,20.29,13.523529411764708,51.0,1440.59,689.7
QUENTIN GRIMES,2023,23.900000000000002,51,Nyk,G,20.08235294117647,7.064705882352942,2.0,1.3294117647058823,0.7117647058823529,0.17058823529411762,0.5823529411764706,13.523529411764708,26.171866666666666,75.0,689.7,1962.8899999999999
QUENTON JACKSON,2022,24.6,9,Was,G,15.0,6.2,0.8999999999999999,1.7,0.4,0.1,0.4,10.930000000000001,4.209999999999999,3.0,98.37000000000002,12.629999999999997
QUENTON JACKSON,2023,25.600000000000005,3,Ind,G,3.5,0.6999999999999998,1.3,0.6999999999999998,0.3,0.0,0.0,4.209999999999999,12.97,28.0,12.629999999999997,363.16
QUINNDARY WEATHERSPOON,2020,24.68,20,San,G,6.1,2.3,0.6,0.4,0.4,0.1,0.5,4.62,5.279999999999999,11.0,92.4,58.07999999999999
RAIQUAN GRAY,2022,23.8,1,Bro,F,35.1,16.0,9.0,7.0,0.0,1.0,4.0,38.4,14.96,3.0,38.4,44.88
RAJON RONDO,2020,35.23,45,Atl,G,17.1,5.379999999999999,2.4400000000000004,4.42,0.7959999999999998,0.08600000000000001,1.752,15.832,15.66076923076923,39.0,712.44,610.77
RAUL NETO,2020,28.99,64,Was,G,21.9,8.7,2.4,2.3,1.14,0.09,0.83,17.889999999999997,15.790000000000003,70.0,1144.9599999999998,1105.3000000000002
RAUL NETO,2021,29.890000000000004,70,Was,G,19.6,7.5,1.9,3.1,0.79,0.04,1.13,15.790000000000003,7.900000000000002,48.0,1105.3000000000002,379.2000000000001
RAYAN RUPERT,2023,19.9,39,Por,G-F,16.2,4.0,2.4,1.6,0.3,0.1,0.8,9.680000000000001,5.910000000000001,52.0,377.52000000000004,307.32000000000005
RAYJON TUCKER,2020,23.640000000000004,14,Phi,G,4.9,2.4,0.8,0.4,0.14,0.0,0.29,4.09,11.26,5.0,57.26,56.3
REGGIE BULLOCK,2020,30.17,65,Nyk,G-F,30.0,10.9,3.4,1.5,0.8,0.17,0.69,19.450000000000003,16.44,68.0,1264.2500000000002,1117.92
REGGIE BULLOCK,2021,31.070000000000004,68,Dal,G-F,28.0,8.6,3.5,1.2,0.6,0.21,0.59,16.44,14.62,78.0,1117.92,1140.36
REGGIE JACKSON,2020,31.090000000000003,67,Lac,G,23.0,10.7,2.9,3.1,0.63,0.1,1.1,19.919999999999998,28.800000000000008,75.0,1334.6399999999999,2160.0000000000005
REGGIE JACKSON,2021,31.99,75,Lac,G,31.2,16.8,3.6,4.8,0.73,0.2,2.31,28.800000000000008,20.31823529411765,68.0,2160.0000000000005,1381.64
REGGIE JACKSON,2022,33.0,68,Lac,G,24.335294117647056,10.194117647058825,2.1058823529411765,3.4058823529411764,0.6764705882352942,0.1,1.6588235294117648,20.31823529411765,18.68,82.0,1381.64,1531.76
REGGIE JACKSON,2023,34.0,82,Den,G,22.2,10.2,1.8999999999999997,3.7999999999999994,0.5,0.10000000000000002,1.3,18.68,9.63,31.0,1531.76,298.53000000000003
REGGIE PERRY,2020,21.15,26,Bro,F-C,8.1,3.0,2.8,0.5,0.23,0.23,0.58,7.91,19.994,10.0,205.66,199.94
RICHAUN HOLMES,2020,27.59,61,Sac,F,29.2,14.2,8.3,1.7,0.64,1.56,1.23,32.080000000000005,23.14,45.0,1956.8800000000003,1041.3
RICHAUN HOLMES,2021,28.49,45,Sac,F,23.9,10.4,7.0,1.1,0.38,0.93,1.24,23.14,12.28,42.0,1041.3,515.76
RICHAUN HOLMES,2022,29.5,42,Sac,F,8.3,3.1000000000000005,1.9,0.2,0.1,0.3,0.3,12.28,13.09575,40.0,515.76,523.83
RICHAUN HOLMES,2023,30.5,40,Dal,F,13.87,4.972499999999999,4.547499999999999,0.6575,0.27,0.485,0.585,13.09575,18.639999999999997,31.0,523.83,577.8399999999999
RICKY COUNCIL IV,2023,22.7,32,Phi,G,9.0,5.4,1.4,0.5,0.3,0.0,0.2,8.530000000000001,13.83,73.0,272.96000000000004,1009.59
RICKY RUBIO,2020,30.570000000000004,68,Min,G,26.1,8.6,3.3,6.4,1.46,0.06,1.63,25.09,30.22,34.0,1706.12,1027.48
RICKY RUBIO,2021,31.47,34,Cle,G,28.5,13.1,4.1,6.6,1.44,0.21,2.65,30.22,13.27,33.0,1027.48,437.90999999999997
RJ BARRETT,2020,20.92,72,Nyk,F-G,34.9,17.6,5.8,3.0,0.74,0.28,1.9300000000000002,30.190000000000005,31.819999999999993,70.0,2173.6800000000003,2227.3999999999996
RJ BARRETT,2021,21.82,70,Nyk,F-G,34.5,20.0,5.8,3.0,0.61,0.23,2.16,31.819999999999993,31.620000000000005,73.0,2227.3999999999996,2308.26
RJ BARRETT,2022,22.8,73,Nyk,F-G,33.9,19.6,5.1,2.8,0.4,0.2,2.2,31.620000000000005,32.288275862068964,58.0,2308.26,1872.72
RJ BARRETT,2023,23.8,58,Tor,F,31.70689655172414,20.186206896551724,5.458620689655173,3.3379310344827586,0.5551724137931034,0.3551724137931035,2.1862068965517243,32.288275862068964,37.260000000000005,58.0,1872.72,2161.0800000000004
RJ HAMPTON,2020,20.27,51,Orl,G,17.405882352941177,6.984313725490196,3.5294117647058822,1.7215686274509803,0.41411764705882353,0.21764705882352942,1.0415686274509806,14.655686274509803,16.17,64.0,747.4399999999999,1034.88
RJ HAMPTON,2021,21.17,64,Orl,G,21.9,7.6,3.0,2.5,0.66,0.2,1.36,16.17,11.973617021276594,47.0,1034.88,562.7599999999999
RJ HAMPTON,2022,22.199999999999996,47,Orl,G,15.955319148936173,6.414893617021277,1.8574468085106381,1.1659574468085108,0.5553191489361703,0.2,0.8893617021276595,11.973617021276594,3.36,8.0,562.7599999999999,26.88
ROBERT COVINGTON,2020,30.42,70,Por,F,32.0,8.5,6.7,1.7,1.44,1.2,0.91,26.099999999999998,24.11323943661972,71.0,1826.9999999999998,1712.04
ROBERT COVINGTON,2021,31.320000000000004,71,Por,F,27.305633802816903,8.507042253521126,5.505633802816902,1.2704225352112675,1.4363380281690141,1.2808450704225351,1.0577464788732394,24.11323943661972,15.800000000000002,48.0,1712.04,758.4000000000001
ROBERT COVINGTON,2022,32.3,48,Lac,F,16.2,6.0,3.5,1.2,0.8000000000000002,0.6999999999999998,0.6999999999999998,15.800000000000002,15.225862068965515,29.0,758.4000000000001,441.54999999999995
ROBERT WILLIAMS III,2020,23.58,52,Bos,C-F,18.9,8.0,6.9,1.8000000000000003,0.83,1.77,1.0,25.779999999999998,32.85,61.0,1340.56,2003.8500000000001
ROBERT WILLIAMS III,2021,24.48,61,Bos,C-F,29.6,10.0,9.6,2.0,0.92,2.2,1.03,32.85,24.16,35.0,2003.8500000000001,845.6
ROBERT WILLIAMS III,2022,25.5,35,Bos,C-F,23.5,8.0,8.3,1.4,0.6,1.4,1.0,24.16,21.56,6.0,845.6,129.35999999999999
ROBERT WILLIAMS III,2023,26.5,6,Por,C-F,19.8,6.8,6.3,0.8000000000000002,1.2,1.2,1.2,21.56,20.83,20.0,129.35999999999999,416.59999999999997
ROBERT WOODARD II,2020,21.65,13,Sac,F,3.5,1.5,1.2,0.2,0.0,0.23,0.08,3.8500000000000005,2.5300000000000002,12.0,50.050000000000004,30.360000000000003
ROBIN LOPEZ,2020,33.12,71,Was,C,19.1,9.0,3.8000000000000003,0.8,0.21,0.62,1.06,16.19,14.01,36.0,1149.49,504.36
ROBIN LOPEZ,2021,34.03,36,Orl,C,17.0,7.1,3.5,1.5,0.060000000000000005,0.5,1.22,14.01,6.2299999999999995,37.0,504.36,230.51
ROBIN LOPEZ,2022,35.0,37,Cle,C,8.1,3.0,1.4,0.5,0.1,0.2,0.7,6.2299999999999995,2.71,16.0,230.51,43.36
RODNEY HOOD,2020,28.570000000000004,55,Por,G-F,17.12181818181818,4.452727272727272,1.8690909090909094,0.9527272727272729,0.44036363636363635,0.13163636363636363,0.6561818181818181,9.184545454545455,7.015,52.0,505.15000000000003,364.78
RODNEY MCGRUDER,2020,29.8,16,Det,G,12.1,5.7,1.4,1.0,0.5,0.06,0.44,10.12,10.57,51.0,161.92,539.07
RODNEY MCGRUDER,2021,30.7,51,Det,G,14.8,5.4,2.2,0.9,0.41,0.14,0.47,10.57,10.41,32.0,539.07,333.12
ROMEO LANGFORD,2020,21.56,18,Bos,G-F,15.699999999999998,3.1,1.8999999999999997,0.7,0.33,0.22,0.56,7.52,9.936666666666666,48.0,135.35999999999999,476.9599999999999
ROMEO LANGFORD,2021,22.459999999999997,48,Bos,G-F,16.108333333333334,4.541666666666667,2.283333333333333,0.4083333333333334,0.46083333333333326,0.33,0.33,9.936666666666666,13.640000000000002,43.0,476.9599999999999,586.5200000000001
RON HARPER JR,2022,23.0,9,Tor,F,5.3,2.2,0.8,0.4,0.0,0.1,0.0,4.36,1.5,1.0,39.24,1.5
RON HARPER JR,2023,24.0,1,Tor,F,3.7,0.0,0.0,1.0,0.0,0.0,0.0,1.5,15.4,1.0,1.5,15.4
ROYCE O'NEALE,2020,27.95,71,Uta,F,31.599999999999998,7.0,6.8,2.5,0.8,0.45,1.17,21.490000000000002,20.46,77.0,1525.7900000000002,1575.42
ROYCE O'NEALE,2021,28.850000000000005,77,Uta,F,31.200000000000003,7.400000000000001,4.8,2.5,1.1,0.41999999999999993,1.01,20.46,22.87,76.0,1575.42,1738.1200000000001
ROYCE O'NEALE,2022,29.8,76,Bro,F,31.7,8.8,5.1,3.6999999999999997,0.9,0.6,1.5,22.87,20.655696202531647,79.0,1738.1200000000001,1631.8000000000002
ROYCE O'NEALE,2023,30.9,79,Bro,F,24.727848101265824,7.665822784810127,4.765822784810126,2.7620253164556963,0.7759493670886075,0.5620253164556962,0.8860759493670886,20.655696202531647,21.34,75.0,1631.8000000000002,1600.5
RUDY GAY,2020,34.75,63,San,F-G,21.5,11.4,4.8,1.4,0.73,0.63,1.03,22.31,16.43,55.0,1405.53,903.65
RUDY GAY,2021,35.65,55,Uta,F-G,18.9,8.1,4.4,1.0,0.45,0.35,0.85,16.43,11.58,56.0,903.65,648.48
RUDY GOBERT,2020,28.89,71,Uta,C,30.800000000000004,14.3,13.5,1.3,0.56,2.68,1.66,40.510000000000005,41.39999999999999,66.0,2876.2100000000005,2732.3999999999996
RUDY GOBERT,2021,29.79,66,Uta,C,32.1,15.599999999999998,14.7,1.1,0.68,2.09,1.8,41.39999999999999,34.019999999999996,70.0,2732.3999999999996,2381.3999999999996
RUDY GOBERT,2022,30.8,70,Min,C,30.7,13.4,11.6,1.2,0.8,1.4,1.7,34.019999999999996,38.23,76.0,2381.3999999999996,2905.4799999999996
RUDY GOBERT,2023,31.8,76,Min,C,34.1,14.0,12.9,1.3,0.7,2.1,1.6,38.23,33.17999999999999,72.0,2905.4799999999996,2388.9599999999996
RUI HACHIMURA,2020,23.269999999999996,57,Was,F,31.5,13.8,5.5,1.4,0.79,0.12,1.19,24.04,18.999999999999996,42.0,1370.28,797.9999999999999
RUI HACHIMURA,2021,24.17,42,Was,F,22.5,11.3,3.8,1.1,0.55,0.21000000000000002,0.79,18.999999999999996,20.51857142857143,63.0,797.9999999999999,1292.67
RUI HACHIMURA,2022,25.2,63,Lal,F,23.3047619047619,11.219047619047618,4.5095238095238095,0.938095238095238,0.29523809523809524,0.4,0.8333333333333334,20.51857142857143,22.86,68.0,1292.67,1554.48
RUI HACHIMURA,2023,26.2,68,Lal,F,26.8,13.6,4.3,1.2,0.6,0.4,0.7,22.86,24.0,59.0,1554.48,1416.0
RUSSELL WESTBROOK,2020,32.51,65,Was,G,36.4,22.2,11.5,11.7,1.35,0.35,4.8,53.849999999999994,37.89,78.0,3500.2499999999995,2955.42
RUSSELL WESTBROOK,2021,33.41,78,Lal,G,34.3,18.5,7.4,7.1,0.95,0.26,3.77,37.89,34.5172602739726,73.0,2955.42,2519.76
RUSSELL WESTBROOK,2022,34.4,73,Lal,G,29.131506849315066,15.87123287671233,5.826027397260275,7.528767123287672,1.0287671232876712,0.42876712328767125,3.5424657534246577,34.5172602739726,25.95,68.0,2519.76,1764.6
RUSSELL WESTBROOK,2023,35.4,68,Lac,G,22.5,11.1,5.0,4.5,1.1,0.3,2.1,25.95,30.83,75.0,1764.6,2312.25
RYAN ARCIDIACONO,2020,27.14,44,Chi,G,10.2,3.1,1.5,1.3,0.2,0.0,0.23,7.22,3.16,10.0,317.68,31.6
RYAN ARCIDIACONO,2021,28.04,10,Nyk,G,7.6,1.6,0.8,0.4,0.1,0.0,0.3,3.16,3.7595,20.0,31.6,75.19
RYAN ARCIDIACONO,2022,29.0,20,Nyk,G,8.61,1.3350000000000002,0.76,1.145,0.24500000000000002,0.0,0.37,3.7595,0.9800000000000001,20.0,75.19,19.6
RYAN ROLLINS,2022,20.8,12,Gol,G,5.2,1.8999999999999997,1.0,0.5,0.10000000000000002,0.10000000000000002,1.3,5.849999999999999,8.624615384615385,13.0,70.19999999999999,112.12
RYAN ROLLINS,2023,21.799999999999997,13,Was,G,6.0,3.3846153846153846,1.0076923076923077,1.0769230769230769,0.7769230769230769,0.23076923076923078,0.6076923076923078,8.624615384615385,13.73,56.0,112.12,768.88
SABEN LEE,2020,21.899999999999995,48,Det,G,16.3,5.599999999999999,2.0,3.6,0.67,0.27,1.15,15.069999999999999,15.489999999999997,37.0,723.3599999999999,573.1299999999999
SABEN LEE,2021,22.8,37,Det,G,16.3,5.6,2.3,2.9,0.95,0.3,0.97,15.489999999999997,15.191999999999998,25.0,573.1299999999999,379.79999999999995
SABEN LEE,2022,23.8,25,Pho,G,14.944,6.0360000000000005,1.84,2.6559999999999997,0.7760000000000001,0.0,0.948,15.191999999999998,7.41,24.0,379.79999999999995,177.84
SADDIQ BEY,2020,22.1,70,Det,F,27.3,12.2,4.6,1.4,0.74,0.2,0.86,21.78,28.880000000000003,82.0,1524.6000000000001,2368.1600000000003
SADDIQ BEY,2021,23.01,82,Det,F,33.0,16.1,5.4,2.8,0.89,0.20000000000000004,1.17,28.880000000000003,23.937402597402603,77.0,2368.1600000000003,1843.1800000000003
SADDIQ BEY,2022,24.0,77,Det,F,27.598701298701304,13.76103896103896,4.732467532467532,1.535064935064935,0.935064935064935,0.13506493506493508,0.9025974025974026,23.937402597402603,25.85,63.0,1843.1800000000003,1628.5500000000002
SAM HAUSER,2021,24.34,26,Bos,F,6.1,2.5,1.1,0.4,0.04,0.08,0.08,4.7,11.969999999999999,80.0,122.2,957.5999999999999
SAM HAUSER,2022,25.3,80,Bos,F,16.1,6.4,2.6,0.9,0.4,0.3,0.4,11.969999999999999,16.7,79.0,957.5999999999999,1319.3
